관리번호,횡단보도폭,횡단보도길이,관할지역,위도,경도,보도턱낮춤여부,점자블록유무
2024122595,6.65,9.26,석수2동,37.40851229,126.9082263,,
2024122596,6.1,7.04,박달동,37.40599826,126.9083066,,
2024122597,6.38,9.64,박달동,37.40563769,126.9085351,,
2024122598,5.15,6.68,박달동,37.40571192,126.908695,,
2024122599,12.27,18.11,박달동,37.40711507,126.9079331,,
2024122600,8.67,11.07,석수2동,37.408268,126.9072726,,
2024122601,6.48,6.92,충훈동,37.40831828,126.9068705,,
2024122602,8.49,14.34,석수2동,37.40834324,126.9070621,,
2024122603,11.35,17.26,충훈동,37.40820197,126.9069672,,
2024122604,14.08,17.82,충훈동,37.40648502,126.9022839,,
2024122605,16.26,19.06,충훈동,37.40561752,126.9030633,,
2024122606,12.08,16.87,석수2동,37.41901949,126.8895619,,
2024122607,11.77,17.14,박달동,37.41589155,126.8865785,,
2024122608,12.4,16.75,석수2동,37.41816506,126.8892839,,
2024122609,13.45,16.86,석수2동,37.41836054,126.8891974,,
2024122610,10.86,13.83,박달동,37.41647992,126.8880762,,
2024122611,15.67,22.24,박달동,37.41633258,126.8860982,,
2024122612,16.3,21.68,박달동,37.41692209,126.8864182,,
2024122613,11.74,15.82,박달동,37.41746543,126.8886601,,
2024122614,5.19,6.82,석수2동,37.41981983,126.886797,,
2024122615,13.14,16.1,석수2동,37.41827892,126.8889604,,
2024122616,7.6,9.26,박달동,37.41768838,126.8889272,,
2024122617,9.43,14.51,석수2동,37.41985349,126.8864274,,
2024122618,8.91,13.65,박달동,37.41572583,126.8867319,,
2024122619,5.07,5.75,석수2동,37.42807467,126.8986853,,
2024122620,7.15,8.55,박달동,37.40330142,126.8956618,,
2024122621,6.03,7.66,박달동,37.40327672,126.8957394,,
2024122622,8.66,18.73,박달동,37.40170302,126.8992677,,
2024122623,6.1,6.97,박달동,37.41413765,126.8821534,,
2024122624,6.67,6.99,박달동,37.41053603,126.8845465,,
2024122625,6.55,7.1,박달동,37.41051238,126.8846757,,
2024122626,6.65,7.08,박달동,37.41040459,126.8843028,,
2024122627,14.13,16.9,박달동,37.41493781,126.8813459,,
2024122628,6.09,7.49,박달동,37.41431823,126.8816437,,
2024122629,6.73,7.18,박달동,37.41008862,126.8838072,,
2024122630,6.51,7.03,박달동,37.41006666,126.8839495,,
2024122631,6.97,7.01,박달동,37.41018638,126.8839415,,
2024122632,7.02,7.74,박달동,37.41032237,126.8841591,,
2024122633,6.57,7.09,박달동,37.4102976,126.8842837,,
2024122634,5.28,9.13,박달동,37.41354194,126.8807683,,
2024122635,6.58,10.2,박달동,37.41361277,126.880802,,
2024122636,9.38,15.09,박달동,37.41361204,126.8807225,,
2024122637,6.25,6.85,박달동,37.41349692,126.8811957,,
2024122638,6.04,6.93,박달동,37.41340714,126.8812358,,
2024122639,6.17,6.89,박달동,37.4114608,126.8821124,,
2024122640,6.32,6.55,박달동,37.41150974,126.8819059,,
2024122641,6.49,6.65,박달동,37.41191093,126.8817561,,
2024122642,6.12,7.73,박달동,37.4135146,126.8809327,,
2024122643,4.96,7.36,박달동,37.41357467,126.8808818,,
2024122644,5.63,7.96,박달동,37.41351559,126.8808547,,
2024122645,3.53,6.03,박달동,37.41206809,126.8806764,,
2024122646,4.97,5.46,박달동,37.41217218,126.8805862,,
2024122647,16.61,20.93,석수2동,37.41800177,126.895961,,
2024122648,3.71,8.72,충훈동,37.40565279,126.8982549,,
2024122649,3.61,7.31,충훈동,37.40570425,126.898204,,
2024122650,5.43,6.96,충훈동,37.40747779,126.8974133,,
2024122651,3.58,6.49,충훈동,37.40757065,126.8980417,,
2024122652,6.31,8.72,충훈동,37.40806519,126.8985759,,
2024122653,3.58,7.02,충훈동,37.40898151,126.8973839,,
2024122654,2.52,6.55,충훈동,37.40823914,126.8972434,,
2024122655,4.64,8.77,충훈동,37.40835027,126.8973104,,
2024122656,2.89,8.14,안양3동,37.40258353,126.914825,,
2024122657,2.7,7.35,안양2동,37.40273504,126.9146171,,
2024122658,6.35,13.79,안양2동,37.40265111,126.9143915,,
2024122659,2.38,5.02,안양3동,37.4025659,126.9142914,,
2024122660,2.32,5.16,안양3동,37.40256043,126.9140421,,
2024122661,3.09,5.41,박달동,37.40195424,126.9128703,,
2024122662,2.38,6.22,박달동,37.40267494,126.9110226,,
2024122663,7.73,11.3,박달동,37.40247733,126.9105567,,
2024122664,6.5,13.17,박달동,37.40259282,126.9106887,,
2024122665,8.65,17.58,박달동,37.40270964,126.910372,,
2024122666,6.37,13.82,박달동,37.40258199,126.9101864,,
2024122667,5.29,14.85,박달동,37.4024443,126.9079244,,
2024122668,10.69,13.16,박달동,37.40391322,126.9096766,,
2024122669,6.3,7.82,박달동,37.40477422,126.9092656,,
2024122670,8.1,18.57,박달동,37.40240954,126.9052259,,
2024122671,3.05,5.82,박달동,37.40257897,126.9057998,,
2024122672,10.11,11.86,박달동,37.40171089,126.9052358,,
2024122673,14.27,16.28,박달동,37.40440276,126.8860651,,
2024122674,12.09,14.86,박달동,37.4049263,126.8849101,,
2024122675,10.89,16.83,박달동,37.40176906,126.8760095,,
2024122676,4.58,7.63,충훈동,37.40797814,126.8986203,,
2024122677,7.9,15.21,충훈동,37.40773232,126.8985188,,
2024122678,5.67,10.56,충훈동,37.40705287,126.8955495,,
2024122679,10.72,13.81,충훈동,37.40757147,126.8977157,,
2024122680,3.27,9.39,충훈동,37.40866616,126.8974158,,
2024122681,6.5,8.94,충훈동,37.40859395,126.8973354,,
2024122682,9.68,15.66,충훈동,37.40772689,126.8983374,,
2024122683,3.56,7.8,충훈동,37.40627564,126.8956977,,
2024122684,5.31,10.56,충훈동,37.40621042,126.8956303,,
2024122685,10.75,13.03,충훈동,37.40759462,126.8990424,,
2024122686,5.15,11.3,충훈동,37.40783459,126.8984868,,
2024122687,5.48,5.81,충훈동,37.40748741,126.8991341,,
2024122688,5.02,7.44,충훈동,37.40682078,126.8988299,,
2024122689,5.75,10.13,충훈동,37.40716337,126.8989697,,
2024122690,5.74,8.59,충훈동,37.4081398,126.8973375,,
2024122691,3.22,4.54,충훈동,37.40685321,126.8988838,,
2024122692,3.33,15.08,충훈동,37.40905829,126.8973159,,
2024122693,4.63,7.29,충훈동,37.40694516,126.8954951,,
2024122694,5.97,9.73,충훈동,37.4051424,126.8959738,,
2024122695,4.61,7.19,충훈동,37.40909149,126.8973944,,
2024122696,6.92,9.5,충훈동,37.40765853,126.8975096,,
2024122697,5.95,9.17,충훈동,37.40866666,126.898845,,
2024122698,2.94,8.63,충훈동,37.40878589,126.8987764,,
2024122699,5.17,8.13,박달동,37.41402433,126.8865914,,
2024122700,12.1,14.97,박달동,37.4133802,126.8863238,,
2024122701,12.49,14.28,박달동,37.41410357,126.8867453,,
